"gender","fav_number","link_color","retweet_count","sidebar_color","tweet_count"
"unknown","7481","0084B4","0","C0DEED","6483"
"unknown","19","0084B4","0","C0DEED","11606"
"brand","150","ABB8C2","0","0","918"
"female","951","0084B4","0","FFFFFF","38717"
"male","10900","0084B4","1","A8C7F7","24200"
"male","1180","0084B4","0","FFFFFF","64999"
"male","2854","0099B9","0","5ED4DC","48668"
"brand","52","0084B4","0","C0DEED","258746"
"female","634","50505","0","FFF8AD","9091"
"male","6","0084B4","0","C0DEED","399654"
"female","2603","FF0000","0","65B0DA","4113"
"female","26","0084B4","0","C0DEED","583"
"male","176","0084B4","0","C0DEED","1513"
"female","109","94D487","0","FFFFFF","3194"
"unknown","106","0084B4","0","C0DEED","108343"
"female","1190","0084B4","0","C0DEED","12972"
"female","6723","FA743E","0","FFFFFF","36399"
"female","55318","FFCC4D","0","EEEEEE","39319"
"brand","25","0084B4","0","C0DEED","6515"
"female","2773","F5ABB5","0","FFFFFF","2877"
"male","24593","0084B4","0","C0DEED","71098"
"female","94","0084B4","0","C0DEED","191"
"unknown","30","0084B4","0","C0DEED","94"
"male","3186","0084B4","0","C0DEED","4316"
"brand","6","0084B4","0","C0DEED","1882"
"female","835","660198","0","0","538"
"female","1935","EB75BA","0","FFFFFF","13926"
"unknown","470","4A913C","0","0","3068"
"brand","684","9266CC","0","ADF1FC","4926"
"brand","462","0084B4","0","C0DEED","4896"
"male","103","B18500","0","00A897","85244"
"female","0","0084B4","0","C0DEED","13097"
"unknown","5749","0084B4","0","C0DEED","8278"
"female","4752","3B94D9","0","0","6234"
"male","142","0084B4","0","C0DEED","39618"
"unknown","11","0084B4","0","C0DEED","46"
"male","48429","3B94D9","0","FFFFFF","72979"
"male","324","0084B4","0","C0DEED","71092"
"female","39892","3B94D9","0","EEEEEE","32623"
"male","2171","0084B4","0","C0DEED","2372"
"male","389","0084B4","0","C0DEED","516"
"brand","22351","B40B43","0","CC3366","79474"
"male","359","2FC2EF","0","181A1E","597"
"brand","52","DD2E44","0","0","48017"
"female","16551","CC3366","0","FFFFFF","24193"
"female","175","F5ABB5","0","0","4675"
"brand","1050","0084B4","0","FFFFFF","55605"
"male","7272","0357FF","0","FFFFFF","15741"
"female","1372","94D487","0","0","8216"
"brand","0","0084B4","0","C0DEED","9228"
"female","1216","0084B4","0","0","9865"
"brand","288","FF0000","1","65B0DA","1918"
"unknown","323","0084B4","0","C0DEED","147"
"unknown","20","9999","0","0","15214"
"unknown","11","0","0","FFFFFF","97"
"brand","0","0000FF","0","87BC44","29531"
"female","550","DD2E44","0","EEEEEE","704"
"female","127","5FC1D9","0","FFFFFF","13258"
"male","213","0084B4","0","C0DEED","114"
"female","11558","9266CC","0","0","13930"
"male","2695","0084B4","0","C0DEED","12145"
"brand","682","7DB701","0","FFFFFF","62778"
"brand","6","0099CC","0","FFF8AD","61709"
"female","1353","F5ABB5","0","FFFFFF","114957"
"female","529","B40B43","0","CC3366","20508"
"female","7572","D02B55","0","829D5E","17473"
"male","112","0084B4","1","C0DEED","79324"
"female","0","0084B4","0","0","17632"
"male","5","FA743E","0","0","5903"
"female","3549","9D582E","2","D9B17E","17389"
"brand","7934","0084B4","0","C0DEED","118624"
"female","0","0084B4","0","C0DEED","3025"
"brand","205","0084B4","0","C0DEED","3847"
"female","0","D603C8","0","0","13037"
"male","2012","0084B4","0","FFFFFF","111949"
"male","18070","9999","0","EEEEEE","79428"
"female","1067","0084B4","0","C0DEED","720"
"female","4821","3B94D9","0","0","55177"
"male","33322","5B5C5C","0","0","182624"
"female","418","FA743E","0","FFFFFF","662"
"female","2339","9266CC","0","0","13799"
"female","12110","FF7F50","0","FFFFFF","26835"
"female","1229","ABB8C2","0","0","919"
"female","15","0099B9","0","5ED4DC","50632"
"female","23","0084B4","0","C0DEED","895"
"brand","21","0084B4","0","C0DEED","1896"
"female","1408","9266CC","0","0","4136"
"brand","52","DD2E44","0","0","48017"
"female","2914","0084B4","0","0","118470"
"female","215","ABB8C2","0","BDDCAD","2882"
"unknown","3916","8A0707","0","EEEEEE","35459"
"unknown","0","0084B4","0","C0DEED","9"
"unknown","3554","89C9FA","0","FFFFFF","84817"
"female","660","B40B43","0","FFFFFF","64545"
"female","3090","88D1A5","0","FFFFFF","5581"
"male","1138","007AB3","0","FFFFFF","58943"
"male","8617","94D487","0","0","15589"
"male","10588","0084B4","0","FFFFFF","13671"
"brand","1","0084B4","0","A8C7F7","441"
"male","81","0084B4","0","C0DEED","1411"
"female","1311","0084B4","0","C0DEED","2627"
"female","1405","B40B43","0","CC3366","3167"
"female","12","1F98C7","0","FFFFFF","7564"
"brand","338","0084B4","0","A8C7F7","307"
"female","4950","333333","0","EEEEEE","43511"
"female","1545","0084B4","0","C0DEED","14587"
"brand","5","0084B4","0","C0DEED","47489"
"male","7","0084B4","0","C0DEED","47"
"male","22","0084B4","0","C0DEED","2057"
"female","22300","0084B4","0","FFFFFF","28102"
"male","336","2FC2EF","1","181A1E","144659"
"male","222","0084B4","0","C0DEED","44061"
"female","784","9266CC","0","0","1754"
"male","97","0084B4","0","C0DEED","142"
"female","3570","9999","0","EEEEEE","19729"
"female","495","0084B4","0","C0DEED","2720"
"female","3099","DD2E44","0","0","2266"
"male","6534","93A644","1","EEEEEE","3679"
"female","25013","0AA871","0","FFFFFF","17634"
"female","10113","0084B4","0","C0DEED","175311"
"female","4244","9999","0","0","102368"
"male","181","3B94D9","0","0","17262"
"female","2666","88253","0","D3D2CF","8109"
"female","2192","F5ABB5","0","0","2936"
"brand","639","0084B4","0","BDDCAD","105110"
"male","0","0000FF","0","87BC44","26974"
"unknown","44","0084B4","0","C0DEED","416"
"brand","11","FA743E","0","0","1207"
"female","778","0084B4","0","C0DEED","266"
"male","2829","0084B4","0","FFFFFF","6419"
"male","14","2FC2EF","0","FFFFFF","2523"
"brand","678","AA00B3","0","C0DEED","6437"
"female","10701","0","0","FFFFFF","19451"
"male","5","0084B4","0","C0DEED","39113"
"male","81","3B94D9","0","16818E","4481"
"male","36","0084B4","0","C0DEED","5591"
"female","86","0084B4","0","C0DEED","860"
"female","1857","0084B4","0","C0DEED","10507"
"male","1","9999","0","EEEEEE","127"
"female","41","0084B4","0","C0DEED","72"
"female","10356","DD2E44","0","FFFFFF","16404"
"unknown","146","0084B4","0","C0DEED","124"
"female","12693","9266CC","0","DBE9ED","9900"
"male","2366","2FC2EF","0","181A1E","10853"
"male","844","0084B4","0","C0DEED","9872"
"brand","11","94D487","0","0","132603"
"male","3157","3B94D9","0","0","7211"
"female","151","F5ABB5","0","0","9199"
"male","987","0084B4","0","C0DEED","17373"
"female","359","0084B4","0","C0DEED","539"
"brand","2","0084B4","0","FFFFFF","99855"
"male","32","0084B4","1","C0DEED","33163"
"brand","0","0084B4","0","C0DEED","112"
"unknown","0","0084B4","0","C0DEED","80"
"brand","5745","9266CC","0","FFFFFF","5442"
"female","2192","B40B43","0","CC3366","140617"
"female","3582","B0C3BB","0","FFF1E8","11253"
"male","2207","94D487","0","0","4226"
"female","838","5100FF","0","0","1310"
"male","884","21202","0","0","10308"
"female","22877","38543","0","EEEEEE","34482"
"male","904","0084B4","0","FFFFFF","17090"
"female","4713","0084B4","0","C0DEED","20215"
"male","7520","0010B9","0","0","22300"
"female","2436","0084B4","0","FFFFFF","12845"
"brand","0","88253","2","D3D2CF","5242"
"male","245","0084B4","0","C0DEED","351"
"male","190","0084B4","0","C0DEED","758"
"male","14792","0084B4","0","C0DEED","13468"
"brand","854","1A59AA","0","0","352469"
"female","70","94D487","0","0","150"
"female","5033","0084B4","0","C0DEED","28950"
"female","1249","0084B4","0","C0DEED","706"
"male","2395","1F98C7","0","C6E2EE","82035"
"female","3462","0084B4","0","FFFFFF","57072"
"female","6932","9266CC","0","0","5616"
"female","6701","9266CC","0","0","9878"
"male","8840","FA743E","0","0","5873"
"female","372","0084B4","0","C0DEED","2327"
"male","22","0084B4","0","C0DEED","167"
"female","0","0084B4","0","C0DEED","8801"
"female","15","0084B4","0","C0DEED","12013"
"female","39304","4A913C","0","FFFFFF","43175"
"male","72","0084B4","0","C0DEED","2491"
"male","702","FF0000","0","FFFFFF","91730"
"unknown","80","0084B4","0","C0DEED","329"
"female","762","0084B4","1","C0DEED","7325"
"male","382","0000FF","0","FFFFFF","5788"
"female","5872","0084B4","0","C0DEED","7995"
"male","15890","ABB8C2","0","FFFFFF","143994"
"brand","1","0084B4","0","BDDCAD","6984"
"brand","135","0084B4","0","C0DEED","599"
"brand","0","3B94D9","0","C0DEED","31800"
"male","0","0084B4","0","C0DEED","5662"
"brand","15","0084B4","0","C0DEED","81"
"male","9787","0","0","C0DEED","15413"
"male","14","0084B4","0","C0DEED","90693"
"female","131","D85FE3","0","D3D2CF","20326"
"female","442","4DDEDE","0","0A020A","227389"
"female","2","0084B4","0","C0DEED","4744"
"brand","0","0084B4","0","C0DEED","9411"
"brand","3722","F0651A","0","0","15589"
"male","0","0084B4","0","C0DEED","6736"
"male","64","0084B4","0","C0DEED","42"
"brand","10","0084B4","0","C0DEED","143278"
"male","15448","0084B4","0","C0DEED","15442"
"brand","0","0084B4","0","C0DEED","188"
"male","23862","0084B4","0","C0DEED","26663"
"female","98","9266CC","1","0","90"
"female","11765","38543","0","FFFFFF","3601"
"female","265","0084B4","0","C0DEED","250557"
"brand","9344","0084B4","0","C0DEED","24192"
"","3171","1C1C1C","0","FFFFFF","247288"
"male","0","0084B4","0","C0DEED","113106"
"brand","0","0084B4","0","C0DEED","23701"
"female","0","0084B4","0","C0DEED","335075"
"female","108","0084B4","0","C0DEED","9933"
"male","238","9999","0","EEEEEE","36022"
"male","1088","FF3300","0","FFFFFF","67545"
"female","8988","4A913C","0","FFFFFF","56773"
"female","797","0","0","FFFFFF","120909"
"female","1","0404B4","0","0","7429"
"male","241","93A644","0","EEEEEE","9005"
"female","31","1DB59E","0","86A4A6","334"
"male","216","0084B4","0","C0DEED","14"
"brand","7169","BF1238","1","FFFFFF","96556"
"female","5862","0099B9","0","FFFFFF","114731"
"female","654","9999","0","EEEEEE","9654"
"female","6000","F5ABB5","0","0","8293"
"male","49","0084B4","0","A8C7F7","598"
"brand","0","38543","0","EEEEEE","15694"
"male","0","0084B4","0","C0DEED","5662"
"male","22","0084B4","0","C0DEED","141477"
"female","10594","0084B4","0","C0DEED","26054"
"brand","2123","0084B4","0","C0DEED","6138"
"female","8","0099B9","0","5ED4DC","7104"
"brand","0","0084B4","0","C0DEED","67979"
"female","338","188596","0","FFFFFF","77259"
"brand","0","E80909","0","C0DEED","78887"
"male","2871","0084B4","0","C0DEED","23148"
"female","7036","F5ABB5","0","EEEEEE","8431"
"female","626","DD2E44","0","0","371"
"female","16024","43547","0","FFFFFF","12742"
"female","44937","9CBF67","0","FFFFFF","67944"
"female","6879","88253","0","D3D2CF","2226"
"female","597","0084B4","0","C0DEED","11457"
"male","700","0084B4","0","C0DEED","87460"
"male","2402","5B5D5E","0","FFFFFF","3304"
"male","261","3B94D9","0","FFFFFF","1128"
"brand","144","0084B4","0","FFFFFF","1092"
"brand","6","D00018","0","FDF1E1","50867"
"unknown","2539","0084B4","0","C0DEED","639"
"male","7","0084B4","0","C0DEED","218"
"male","8","0084B4","0","C0DEED","6"
"male","370","2FC2EF","0","181A1E","2935"
"female","6339","89C9FA","0","FFFFFF","25108"
"female","2422","D016F5","0","FFFFFF","16287"
"male","1355","0084B4","0","C0DEED","2688"
"male","933","0084B4","0","C0DEED","57633"
"female","4727","9999","0","EEEEEE","31011"
"male","5753","0084B4","0","C0DEED","6502"
"male","2378","0084B4","0","C0DEED","4375"
"female","4558","9F57C9","0","0","3680"
"male","0","FA743E","0","0","4"
"female","932","0084B4","0","C0DEED","3174"
"female","11","0084B4","0","C0DEED","866"
"male","7234","0084B4","0","C0DEED","394"
"unknown","2403","822900","0","FFFFFF","4528"
"female","201","0084B4","0","C0DEED","2443"
"female","5","0084B4","0","C0DEED","69"
"brand","34","0084B4","0","C0DEED","2418"
"female","399","9266CC","0","FFFFFF","10877"
"brand","0","174082","0","C0001D","30896"
"unknown","35","0084B4","0","C0DEED","165"
"male","5017","990000","0","FFFFFF","7003"
"female","1117","38543","0","FFFFFF","52642"
"female","361","D1130C","0","FFFFFF","41128"
"unknown","3753","9266CC","0","0","16361"
"male","24","0084B4","0","C0DEED","131"
"female","8058","FF0000","0","FFFFFF","26899"
"brand","16","1F98C7","0","0","475"
"brand","0","0084B4","0","C0DEED","6707"
"female","96","0084B4","0","C0DEED","1540"
"male","1861","DD2E44","0","0","714663"
"female","9136","6D09E0","0","0","47159"
"male","203","3B94D9","0","0","25"
"unknown","835","0B610B","0","0","1340"
"male","4889","0084B4","0","C0DEED","27385"
"male","3961","CC3A19","0","30303","64463"
"female","1067","F5ABB5","0","FFFFFF","36491"
"male","1271","0","0","0","2215"
"brand","825","0084B4","0","C0DEED","3186"
"female","102","DD2E44","0","0","1980"
"male","1069","0084B4","0","C0DEED","9410"
"male","3107","3B94D9","0","0","20824"
"brand","8199","9266CC","0","C0DEED","8530"
"female","269","0084B4","0","C0DEED","158"
"female","694","0084B4","0","C0DEED","21706"
"male","30","0084B4","0","C0DEED","1023"
"male","2304","0099B9","3","FFFFFF","15273"
"brand","13","4A913C","0","0","763"
"female","2781","0084B4","0","C0DEED","3363"
"brand","5","0084B4","0","C0DEED","917"
"male","7095","0084B4","0","C0DEED","2610"
"brand","13","BB4400","0","FFFFFF","86702"
"female","4511","0084B4","0","C0DEED","16129"
"female","54","4A913C","0","0","3132"
"male","482","0084B4","0","C0DEED","383"
"male","18160","89C9FA","0","FFFFFF","10532"
"female","3989","9999","0","0","49208"
"female","5405","0084B4","0","FFFFFF","10411"
"female","0","ABB8C2","0","0","59"
"unknown","18068","CC3366","0","DBE9ED","18756"
"male","1373","0084B4","0","A8C7F7","6652"
"male","13805","F5C6D1","0","0","18171"
"unknown","1087","0AFA42","0","0","6257"
"brand","720","DD2E44","0","0","4662"
"male","54635","405","0","FFFFFF","177815"
"female","3749","FF0000","0","65B0DA","8066"
"brand","5","ABB8C2","0","0","226"
"female","5473","88253","0","FFFFFF","47180"
"female","11139","0084B4","0","C0DEED","9113"
"female","967","0084B4","0","0","13853"
"brand","4216","0084B4","0","C0DEED","343"
"male","2786","FA743E","0","9B9BA3","57187"
"brand","2","0084B4","0","C0DEED","12"
"male","53","2FC2EF","0","C0DEED","3106"
"male","342","D02B55","0","FFFFFF","15016"
"female","2332","3B94D9","0","0","1677"
"female","4007","0084B4","0","C0DEED","27660"
"female","355","3B94D9","0","FFFFFF","4316"
"brand","239","0084B4","5","C0DEED","9110"
"male","226","DB1414","0","0","6209"
"female","2819","0084B4","0","C0DEED","2509"
"brand","6854","0084B4","0","C0DEED","117625"
"male","3","0084B4","0","C0DEED","1"
"brand","15691","9266CC","0","FFFFFF","13873"
"brand","11","4A913C","0","0","19"
"brand","0","0084B4","0","C0DEED","9106"
"male","34","0084B4","0","C0DEED","157"
"male","8","0084B4","0","A8C7F7","43278"
"brand","0","96BEDF","0","0","1645"
"male","2574","FF0000","0","F2E195","4262"
"brand","27","0084B4","0","C0DEED","3168"
"brand","2","9CC1BF","0","FFFFFF","169"
"female","1424","E05A12","1","20500","64856"
"female","4728","0084B4","0","C0DEED","41765"
"brand","0","96BEDF","0","0","1428"
"brand","0","0084B4","0","C0DEED","9"
"brand","1730","A0862A","0","FFFFFF","10822"
"male","17526","7915CD","0","FFFFFF","19919"
"brand","0","80","0","80","3675"
"brand","0","0084B4","0","C0DEED","13345"
"unknown","6","0084B4","0","C0DEED","227463"
"female","792","0084B4","0","C0DEED","6814"
"male","310","00B300","0","1D1E1F","2429"
"brand","2","0084B4","0","C0DEED","14"
"female","5556","ABB8C2","0","FFFFFF","3535"
"female","26","F20E5A","0","FFFFFF","368"
"brand","0","0084B4","0","C0DEED","143"
"female","1499","B40B43","0","FFFFFF","24483"
"male","4475","0","0","0","14209"
"female","188","0084B4","0","C0DEED","1769"
"male","776","FFD700","0","181A1E","15008"
"female","183","93A644","0","EEEEEE","488"
"male","6199","3B94D9","0","0","50420"
"female","4803","F5ABB5","0","FFFFFF","26963"
"brand","0","94D487","0","0","5894"
"female","202","9266CC","0","0","900"
"female","0","0084B4","0","C0DEED","111144"
"female","2864","0084B4","0","C0DEED","20915"
"brand","21","C60B04","0","B46E62","159"
"male","50230","94D487","0","FFFFFF","53749"
"female","5887","B40B43","0","0","32615"
"brand","649","0084B4","0","FFFFFF","4619"
"male","593","0084B4","0","A8C7F7","26729"
"male","5","0084B4","0","C0DEED","6"
"unknown","726","46C912","0","FFFFFF","170488"
"brand","0","0084B4","0","C0DEED","218"
"female","19662","0084B4","0","C0DEED","8544"
"brand","31","D73F4C","0","FFFFFF","587"
"brand","1769","0D0C0C","0","FFFFFF","2238"
"male","4075","3B94D9","0","0","13263"
"brand","24005","5B2510","0","7F6262","232409"
"female","30764","0084B4","0","C0DEED","7990"
"brand","9426","0084B4","0","C0DEED","17290"
"female","873","9999","1","EEEEEE","1072"
"female","15004","94D487","0","0","16074"
"brand","2","2FC2EF","0","181A1E","248789"
"female","118","42A3ED","0","0","666"
"male","7227","9999","0","EEEEEE","27001"
"female","3084","0EC7BE","0","FFFFFF","3932"
"brand","0","94D487","0","0","5894"
"female","0","0084B4","0","C0DEED","37735"
"male","4677","89C9FA","0","0","5759"
"female","16","4FD6BB","0","0","179"
"female","0","0084B4","0","C0DEED","1297"
"brand","2985","EDCB21","0","FFFFFF","5032"
"female","32","88253","0","FFFFFF","12111"
"brand","8628","3B94D9","0","0","15304"
"brand","9562","0084B4","0","FFFFFF","76809"
"brand","143","2484","0","0","317"
"female","1847","4A913C","0","0","1810"
"male","20","0084B4","0","C0DEED","46"
"brand","4","9999","0","EEEEEE","48166"
"male","4248","0084B4","0","C0DEED","19174"
"female","4740","0084B4","0","C0DEED","5826"
"unknown","42345","5278EB","0","0","66814"
"brand","0","0084B4","0","C0DEED","140206"
"brand","14","0084B4","0","C0DEED","155976"
"female","2112","FF6666","0","0","13036"
"unknown","54221","88253","0","FFFFFF","20022"
"unknown","518","F5ABB5","0","0","12246"
"female","57","B6A21B","0","0","3538"
"brand","33","0084B4","0","FFFFFF","5072"
"male","1196","2FC2EF","0","0","7727"
"female","26773","0084B4","0","C0DEED","96269"
"brand","5","666666","0","0","1325"
"female","45","0069B5","0","0","143849"
"female","1668","0084B4","0","FFFFFF","12351"
"male","4605","9999","0","EEEEEE","4902"
"female","3658","9266CC","0","FFFFFF","9175"
"male","631","500000000000000000000000000000000000000000000000000000000000000000000000000000000","0","FFFFFF","17689"
"female","3301","0084B4","0","C0DEED","135"
"brand","21","9266CC","0","0","72"
"female","676","0084B4","0","C0DEED","3120"
"brand","0","0084B4","0","C0DEED","131557"
"brand","264","4A913C","0","0","211"
"female","3858","0084B4","1","C0DEED","7144"
